DrugID,DiseaseID
DB00898,MESH:D005124
DB00313,MESH:D005124
DB01576,MESH:D005124
DB01041,MESH:D005124
DB00347,MESH:D005124
DB00945,MESH:D005124
DB00975,MESH:D005124
DB00907,MESH:D005124
DB00755,MESH:D005124
DB00302,MESH:D005128
DB01593,MESH:D005128
DB00091,MESH:D005128
DB00330,MESH:D005128
DB00472,MESH:D005128
DB00564,MESH:D005128
DB00280,MESH:D005128
DB00333,MESH:D005128
DB11672,MESH:D005128
DB01118,MESH:D005128
DB01611,MESH:D005128
DB00627,MESH:D005128
DB12965,MESH:D005128
DB11590,MESH:D005128
DB00783,MESH:D005128
DB01214,MESH:D005128
DB00162,MESH:D005128
DB00195,MESH:D005128
DB01356,MESH:D005128
DB00987,MESH:D005128
DB00675,MESH:D005128
DB00907,MESH:D005128
DB00115,MESH:D005128
DB00608,MESH:D005128
DB01080,MESH:D005128
DB00373,MESH:D005128
DB00465,MESH:D005128
DB00746,MESH:D005128
DB00586,MESH:D005131
DB00513,MESH:D005131
DB00819,MESH:D005131
DB00677,MESH:D005132
DB01206,MESH:D005134
DB01168,MESH:D005134
DB00563,MESH:D005134
DB00218,MESH:D005141
DB04844,MESH:D005141
DB00168,MESH:D005141
DB00206,MESH:D005141
DB00207,MESH:D005141
DB00544,MESH:D005141
DB00653,MESH:D005141
DB00627,MESH:D005141
DB00964,MESH:D005141
DB01200,MESH:D005141
DB00907,MESH:D005141
DB00313,MESH:D005141
DB00929,MESH:D005146
DB01023,MESH:D005148
DB00864,MESH:D005148
DB04836,MESH:D005148
DB00337,MESH:D005148
DB00987,MESH:D005158
DB00091,MESH:D005158
DB00518,MESH:D005158
DB00541,MESH:D005158
DB00252,MESH:D005158
DB00822,MESH:D005158
DB00929,MESH:D005158
DB00297,MESH:D005158
DB00850,MESH:D005158
DB00834,MESH:D005158
DB00338,MESH:D005158
DB01229,MESH:D005158
DB01041,MESH:D005158
DB14509,MESH:D005158
DB00563,MESH:D005158
DB00361,MESH:D005158
DB00281,MESH:D005158
DB01113,MESH:D005158
DB00206,MESH:D005183
DB00495,MESH:D005183
DB00328,MESH:D005198
DB00300,MESH:D005198
DB00349,MESH:D005198
DB00619,MESH:D005198
DB00282,MESH:D005198
DB00503,MESH:D005198
DB00583,MESH:D005198
DB00313,MESH:D005198
DB00649,MESH:D005198
DB01181,MESH:D005198
DB00709,MESH:D005198
DB00917,MESH:D005198
DB01048,MESH:D005198
DB01101,MESH:D005198
DB00635,MESH:D005198
DB00564,MESH:D005198
DB00456,MESH:D005198
DB01956,MESH:D005198
DB01601,MESH:D005198
DB00864,MESH:D005198
DB00762,MESH:D005198
DB00863,MESH:D005198
DB00900,MESH:D005198
DB08804,MESH:D005199
DB01185,MESH:D005199
DB02709,MESH:D005199
DB00565,MESH:D005207
DB00661,MESH:D005207
DB00829,MESH:D005207
DB00252,MESH:D005207
DB01339,MESH:D005207
DB01337,MESH:D005207
DB00802,MESH:D005207
DB00899,MESH:D005207
DB00653,MESH:D005207
DB01093,MESH:D005207
DB00728,MESH:D005207
DB00605,MESH:D005207
DB00843,MESH:D005207
DB00281,MESH:D005207
DB00483,MESH:D005207
DB01219,MESH:D005207
DB00871,MESH:D005207
DB00732,MESH:D005207
DB00599,MESH:D005207
DB01043,MESH:D005207
DB00753,MESH:D005207
DB00683,MESH:D005207
DB01226,MESH:D005207
DB00202,MESH:D005207
DB00818,MESH:D005207
DB00572,MESH:D005207
DB00981,MESH:D005207
DB00564,MESH:D005221
DB00624,MESH:D005221
DB01170,MESH:D005221
DB01006,MESH:D005221
DB01018,MESH:D005221
DB00649,MESH:D005221
DB00918,MESH:D005221
DB00268,MESH:D005221
DB00575,MESH:D005221
DB00338,MESH:D005221
DB00335,MESH:D005221
DB01065,MESH:D005221
DB00648,MESH:D005221
DB00334,MESH:D005221
DB00819,MESH:D005221
DB00422,MESH:D005221
DB01242,MESH:D005221
DB00997,MESH:D005221
DB00574,MESH:D005221
DB08934,MESH:D005221
DB00211,MESH:D005221
DB01628,MESH:D005221
DB00331,MESH:D005221
DB00398,MESH:D005221
DB00280,MESH:D005221
DB01191,MESH:D005221
DB00951,MESH:D005221
DB01017,MESH:D005221
DB00598,MESH:D005221
DB06626,MESH:D005221
DB00373,MESH:D005221
DB00812,MESH:D005221
DB01033,MESH:D005221
DB00475,MESH:D005221
DB00357,MESH:D005221
DB00915,MESH:D005221
DB00191,MESH:D005221
DB00822,MESH:D005221
DB01001,MESH:D005221
DB00370,MESH:D005221
DB00091,MESH:D005221
DB00608,MESH:D005221
DB00904,MESH:D005221
DB00480,MESH:D005221
DB00350,MESH:D005221
DB00709,MESH:D005221
DB01195,MESH:D005221
DB00555,MESH:D005221
DB00531,MESH:D005221
DB00762,MESH:D005221
DB00540,MESH:D005221
DB00457,MESH:D005221
DB00996,MESH:D005221
DB00952,MESH:D005221
DB01356,MESH:D005221
DB01234,MESH:D005221
DB01023,MESH:D005221
DB00367,MESH:D005221
DB00630,MESH:D005221
DB00277,MESH:D005221
DB00979,MESH:D005221
DB00999,MESH:D005221
DB00669,MESH:D005221
DB00244,MESH:D005221
DB01238,MESH:D005221
DB00967,MESH:D005221
DB00195,MESH:D005221
DB00763,MESH:D005221
DB00293,MESH:D005221
DB00264,MESH:D005221
DB06230,MESH:D005221
DB01041,MESH:D005221
DB00761,MESH:D005221
DB01030,MESH:D005221
DB01004,MESH:D005221
DB14509,MESH:D005221
DB00704,MESH:D005221
DB00752,MESH:D005221
DB01265,MESH:D005221
DB01235,MESH:D005221
DB00567,MESH:D005221
DB00788,MESH:D005221
DB01169,MESH:D005221
DB01233,MESH:D005221
DB00563,MESH:D005221
DB00897,MESH:D005221
DB00215,MESH:D005221
DB01394,MESH:D005221
DB00818,MESH:D005221
DB00695,MESH:D005221
DB01219,MESH:D005221
DB00864,MESH:D005221
DB01156,MESH:D005221
DB00472,MESH:D005221
DB01115,MESH:D005221
DB01222,MESH:D005221
DB01035,MESH:D005221
DB01005,MESH:D005221
DB01221,MESH:D005221
DB01406,MESH:D005221
DB00495,MESH:D005221
DB00541,MESH:D005221
DB00722,MESH:D005221
DB00484,MESH:D005221
DB00390,MESH:D005221
DB01196,MESH:D005221
DB00907,MESH:D005221
DB00250,MESH:D005221
DB01192,MESH:D005221
DB00381,MESH:D005221
DB00188,MESH:D005221
DB00599,MESH:D005221
DB00590,MESH:D005221
DB00501,MESH:D005221
DB00550,MESH:D005221
DB00635,MESH:D005221
DB09073,MESH:D005221
DB00230,MESH:D005221
DB00603,MESH:D005221
DB00571,MESH:D005221
DB01229,MESH:D005221
DB00900,MESH:D005221
DB00586,MESH:D005221
DB00808,MESH:D005221
DB00584,MESH:D005221
DB00945,MESH:D005221
DB00252,MESH:D005221
DB00982,MESH:D005221
DB00717,MESH:D005221
DB00404,MESH:D005221
DB01586,MESH:D005221
DB00842,MESH:D005221
DB00232,MESH:D005221
DB01101,MESH:D005221
DB00436,MESH:D005221
DB00162,MESH:D005221
DB00295,MESH:D005221
DB00811,MESH:D005221
DB00745,MESH:D005221
DB01248,MESH:D005221
DB00322,MESH:D005221
DB04844,MESH:D005221
DB00182,MESH:D005221
DB01118,MESH:D005221
DB00734,MESH:D005221
DB00186,MESH:D005221
DB00502,MESH:D005221
DB01388,MESH:D005221
DB00642,MESH:D005221
DB01190,MESH:D005221
DB00428,MESH:D005221
DB00968,MESH:D005221
DB00399,MESH:D005221
DB00441,MESH:D005221
DB00176,MESH:D005221
DB00361,MESH:D005221
DB01167,MESH:D005221
DB00224,MESH:D005221
DB00126,MESH:D005221
DB00787,MESH:D005221
DB00325,MESH:D005221
DB01244,MESH:D005221
DB01206,MESH:D005221
DB00206,MESH:D005221
DB00715,MESH:D005221
DB00909,MESH:D005221
DB01085,MESH:D005221
DB00245,MESH:D005221
DB02709,MESH:D005221
DB00776,MESH:D005221
DB00977,MESH:D005221
DB00445,MESH:D005221
DB00363,MESH:D005221
DB00500,MESH:D005234
DB00966,MESH:D005234
DB00231,MESH:D005234
DB00951,MESH:D005234
DB00547,MESH:D005234
DB00675,MESH:D005234
DB00091,MESH:D005234
DB01234,MESH:D005234
DB00959,MESH:D005234
DB00770,MESH:D005234
DB00358,MESH:D005234
DB00415,MESH:D005234
DB00193,MESH:D005234
DB00864,MESH:D005234
DB00649,MESH:D005234
DB01083,MESH:D005234
DB01026,MESH:D005234
DB01169,MESH:D005234
DB00898,MESH:D005234
DB00834,MESH:D005234
DB08834,MESH:D005234
DB00982,MESH:D005234
DB08838,MESH:D005234
DB00605,MESH:D005234
DB00518,MESH:D005234
DB00945,MESH:D005234
DB00313,MESH:D005234
DB00584,MESH:D005234
DB06204,MESH:D005234
DB03796,MESH:D005234
DB00322,MESH:D005234
DB00331,MESH:D005234
DB00428,MESH:D005234
DB00709,MESH:D005234
DB00603,MESH:D005234
DB00341,MESH:D005234
DB00495,MESH:D005234
DB06155,MESH:D005234
DB00968,MESH:D005234
DB00122,MESH:D005234
DB00734,MESH:D005234
DB01118,MESH:D005234
DB00431,MESH:D005234
DB13943,MESH:D005234
DB00984,MESH:D005234
DB05990,MESH:D005234
DB00720,MESH:D005234
DB00563,MESH:D005234
DB01275,MESH:D005234
DB01393,MESH:D005234
DB00812,MESH:D005234
DB00860,MESH:D005234
DB00134,MESH:D005234
DB00115,MESH:D005234
DB00636,MESH:D005234
DB09130,MESH:D005234
DB01262,MESH:D005234
DB00201,MESH:D005234
DB00477,MESH:D005234
DB00586,MESH:D005234
DB01028,MESH:D005234
DB02709,MESH:D005234
DB00544,MESH:D005234
DB00977,MESH:D005234
DB00208,MESH:D005234
DB00224,MESH:D005234
DB00848,MESH:D005234
DB00162,MESH:D005234
DB01039,MESH:D005234
DB00759,MESH:D005234
DB00943,MESH:D005234
DB01593,MESH:D005234
DB01586,MESH:D005234
DB00169,MESH:D005234
DB01045,MESH:D005234
DB00007,MESH:D005234
DB06774,MESH:D005234
DB06151,MESH:D005234
DB09289,MESH:D005234
DB01159,MESH:D005234
DB00608,MESH:D005234
DB01065,MESH:D005234
DB00334,MESH:D005234
DB03783,MESH:D005234
DB01174,MESH:D005234
DB00627,MESH:D005234
DB00284,MESH:D005234
DB09121,MESH:D005234
DB01592,MESH:D005234
DB00818,MESH:D005234
DB00255,MESH:D005234
DB00197,MESH:D005234
DB01115,MESH:D005234
DB01105,MESH:D005234
DB01050,MESH:D005234
DB00875,MESH:D005234
DB11672,MESH:D005234
DB00184,MESH:D005234
DB00806,MESH:D005234
DB00641,MESH:D005234
DB00316,MESH:D005234
DB00228,MESH:D005234
DB00609,MESH:D005234
DB13751,MESH:D005234
DB00783,MESH:D005234
DB00762,MESH:D005234
DB00635,MESH:D005234
DB01097,MESH:D005234
DB00900,MESH:D005234
DB00412,MESH:D005234
DB00134,MESH:D005235
DB00898,MESH:D005235
DB00412,MESH:D005235
DB00636,MESH:D005235
DB00115,MESH:D005235
DB02709,MESH:D005235
DB08846,MESH:D005235
DB00158,MESH:D005235
DB01136,MESH:D005235
DB00122,MESH:D005235
DB06756,MESH:D005235
DB00351,MESH:D005262
DB00255,MESH:D005262
DB00977,MESH:D005262
DB00399,MESH:D005264
DB00959,MESH:D005271
DB00755,MESH:D005271
DB00316,MESH:D005313
DB00928,MESH:D005313
DB00563,MESH:D005313
DB01065,MESH:D005313
DB00206,MESH:D005313
DB00249,MESH:D005313
DB01169,MESH:D005313
DB00929,MESH:D005313
DB00783,MESH:D005313
DB01174,MESH:D005313
DB00961,MESH:D005313
DB00834,MESH:D005313
DB00255,MESH:D005313
DB00898,MESH:D005313
DB00770,MESH:D005313
DB00921,MESH:D005313
DB08964,MESH:D005313
DB00396,MESH:D005313
DB00162,MESH:D005313
DB00982,MESH:D005313
DB01576,MESH:D005313
DB00252,MESH:D005313
DB00313,MESH:D005313
DB01115,MESH:D005313
DB00373,MESH:D005315
DB00871,MESH:D005315
DB00297,MESH:D005315
DB00575,MESH:D005315
DB00495,MESH:D005315
DB01156,MESH:D005315
DB00682,MESH:D005315
DB01576,MESH:D005315
DB00784,MESH:D005315
DB00313,MESH:D005315
DB00390,MESH:D005315
DB00472,MESH:D005315
DB01364,MESH:D005315
DB00280,MESH:D005315
DB00907,MESH:D005315
DB00531,MESH:D005315
DB01075,MESH:D005315
DB00678,MESH:D005315
DB00328,MESH:D005315
DB00388,MESH:D005315
DB00435,MESH:D005315
DB01356,MESH:D005315
DB09242,MESH:D005315
DB01172,MESH:D005315
DB01041,MESH:D005315
DB00564,MESH:D005315
DB00468,MESH:D005315
DB00544,MESH:D005315
DB01275,MESH:D005315
DB00867,MESH:D005315
DB01118,MESH:D005315
DB01159,MESH:D005315
DB00688,MESH:D005315
DB00907,MESH:D005316
DB01069,MESH:D005316
DB00696,MESH:D005316
DB01115,MESH:D005316
DB00813,MESH:D005316
DB00353,MESH:D005316
DB00871,MESH:D005316
DB00454,MESH:D005316
DB00328,MESH:D005317
DB01452,MESH:D005317
DB01050,MESH:D005317
DB00554,MESH:D005317
DB00652,MESH:D005317
DB00544,MESH:D005317
DB02709,MESH:D005317
DB00584,MESH:D005317
DB00755,MESH:D005317
DB01234,MESH:D005317
DB01174,MESH:D005317
DB00158,MESH:D005317
DB00792,MESH:D005317
DB00564,MESH:D005317
DB00550,MESH:D005317
DB00443,MESH:D005317
DB00500,MESH:D005317
DB00201,MESH:D005317
DB00898,MESH:D005317
DB00928,MESH:D005317
DB00624,MESH:D005317
DB01118,MESH:D005317
DB00682,MESH:D005317
DB00945,MESH:D005317
DB00431,MESH:D005317
DB00252,MESH:D005317
DB00184,MESH:D005317
DB01262,MESH:D005317
DB00313,MESH:D005317
DB00653,MESH:D005317
DB00608,MESH:D005317
DB09140,MESH:D005317
DB01026,MESH:D005317
DB00907,MESH:D005317
DB00563,MESH:D005317
DB01577,MESH:D005317
DB01033,MESH:D005317
DB01065,MESH:D005317
DB01080,MESH:D005317
DB06151,MESH:D005317
DB01110,MESH:D005317
DB00134,MESH:D005327
DB00428,MESH:D005327
DB00603,MESH:D005327
DB00162,MESH:D005327
DB00928,MESH:D005327
DB06789,MESH:D005327
DB00313,MESH:D005327
DB01041,MESH:D005327
DB00201,MESH:D005327
DB00242,MESH:D005327
DB00477,MESH:D005334
DB00441,MESH:D005334
DB00238,MESH:D005334
DB01136,MESH:D005334
DB00285,MESH:D005334
DB00550,MESH:D005334
DB01364,MESH:D005334
DB01075,MESH:D005334
DB00945,MESH:D005334
DB00316,MESH:D005334
DB01356,MESH:D005334
DB00822,MESH:D005334
DB00391,MESH:D005334
DB00341,MESH:D005334
DB00350,MESH:D005334
DB01060,MESH:D005334
DB00970,MESH:D005334
DB01118,MESH:D005334
DB00091,MESH:D005334
DB00544,MESH:D005334
DB01200,MESH:D005334
DB00318,MESH:D005334
DB06262,MESH:D005334
DB00328,MESH:D005334
DB00543,MESH:D005334
DB00487,MESH:D005334
DB06151,MESH:D005334
DB00979,MESH:D005334
DB00776,MESH:D005334
DB00535,MESH:D005334
DB00277,MESH:D005334
DB00818,MESH:D005334
DB00649,MESH:D005334
DB01242,MESH:D005334
DB01413,MESH:D005334
DB01248,MESH:D005334
DB00864,MESH:D005334
DB01577,MESH:D005334
DB01143,MESH:D005334
DB00795,MESH:D005334
DB00531,MESH:D005334
DB01159,MESH:D005334
DB06774,MESH:D005334
DB00242,MESH:D005334
DB00987,MESH:D005334
DB00228,MESH:D005334
DB00857,MESH:D005334
DB00982,MESH:D005334
DB00295,MESH:D005334
DB01190,MESH:D005334
DB00758,MESH:D005334
DB01140,MESH:D005334
DB00445,MESH:D005334
DB00529,MESH:D005334
DB00252,MESH:D005334
DB00564,MESH:D005334
DB00679,MESH:D005334
DB00518,MESH:D005334
DB00414,MESH:D005334
DB00877,MESH:D005334
DB00417,MESH:D005334
DB01030,MESH:D005334
DB00363,MESH:D005334
DB00850,MESH:D005334
DB00746,MESH:D005334
DB00575,MESH:D005334
DB00334,MESH:D005334
DB03783,MESH:D005334
DB01438,MESH:D005334
DB00168,MESH:D005334
DB00780,MESH:D005334
DB00202,MESH:D005334
DB00313,MESH:D005334
DB00182,MESH:D005334
DB00338,MESH:D005334
DB00555,MESH:D005334
DB01576,MESH:D005334
DB00479,MESH:D005334
DB00330,MESH:D005334
DB00934,MESH:D005334
DB00806,MESH:D005334
DB01224,MESH:D005334
DB00908,MESH:D005334
DB00220,MESH:D005334
DB00688,MESH:D005334
DB00968,MESH:D005334
DB01211,MESH:D005334
DB00656,MESH:D005334
DB00753,MESH:D005334
DB01053,MESH:D005334
DB00762,MESH:D005334
DB00290,MESH:D005334
DB00773,MESH:D005334
DB01184,MESH:D005334
DB00661,MESH:D005334
DB01028,MESH:D005334
DB00752,MESH:D005334
DB00563,MESH:D005334
DB00399,MESH:D005334
DB00218,MESH:D005334
DB00468,MESH:D005334
DB00812,MESH:D005334
DB01454,MESH:D005334
DB01045,MESH:D005334
DB00572,MESH:D005334
DB00755,MESH:D005334
DB00450,MESH:D005334
DB01147,MESH:D005334
DB00709,MESH:D005334
DB00574,MESH:D005334
DB00389,MESH:D005334
DB00446,MESH:D005334
DB00498,MESH:D005334
DB00830,MESH:D005334
DB00951,MESH:D005334
DB01426,MESH:D005334
DB00641,MESH:D005334
DB01017,MESH:D005334
DB00593,MESH:D005334
DB01603,MESH:D005334
DB01174,MESH:D005334
DB09167,MESH:D005334
DB00578,MESH:D005334
DB00848,MESH:D005334
DB01327,MESH:D005334
DB00981,MESH:D005334
DB00393,MESH:D005334
DB00215,MESH:D005334
DB00184,MESH:D005334
DB00400,MESH:D005334
DB01050,MESH:D005334
DB00434,MESH:D005334
DB01623,MESH:D005334
DB01416,MESH:D005334
DB00860,MESH:D005334
DB00763,MESH:D005334
DB00181,MESH:D005334
DB01204,MESH:D005334
DB00989,MESH:D005334
DB00438,MESH:D005334
DB00358,MESH:D005334
DB00921,MESH:D005334
DB04743,MESH:D005334
DB01192,MESH:D005334
DB00537,MESH:D005334
DB00698,MESH:D005334
DB00415,MESH:D005334
DB00586,MESH:D005334
DB00361,MESH:D005334
DB01234,MESH:D005334
DB14001,MESH:D005334
DB00458,MESH:D005334
DB00297,MESH:D005334
DB00605,MESH:D005334
DB00570,MESH:D005334
DB00201,MESH:D005334
DB04817,MESH:D005334
DB00929,MESH:D005334
DB01169,MESH:D005334
DB00541,MESH:D005334
DB00745,MESH:D005334
DB01177,MESH:D005334
DB00245,MESH:D005334
DB00404,MESH:D005334
DB00321,MESH:D005334
DB01212,MESH:D005334
DB00831,MESH:D005334
DB00770,MESH:D005334
DB01233,MESH:D005334
DB00939,MESH:D005334
DB00490,MESH:D005334
DB00206,MESH:D005334
DB01221,MESH:D005334
DB00907,MESH:D005334
DB01593,MESH:D005334
DB01229,MESH:D005334
DB01061,MESH:D005334
DB00207,MESH:D005334
DB00379,MESH:D005334
DB00900,MESH:D005334
DB01035,MESH:D005334
DB09256,MESH:D005334
DB01181,MESH:D005334
DB00250,MESH:D005334
DB00501,MESH:D005334
DB00371,MESH:D005334
DB00635,MESH:D005334
DB01115,MESH:D005334
DB00355,MESH:D005334
DB01219,MESH:D005334
DB00678,MESH:D005334
DB14509,MESH:D005334
DB00357,MESH:D005334
DB00319,MESH:D005334
DB01009,MESH:D005334
DB00813,MESH:D005334
DB00959,MESH:D005334
DB00997,MESH:D005334
DB00694,MESH:D005334
DB00784,MESH:D005334
DB00224,MESH:D005334
DB00734,MESH:D005334
DB01069,MESH:D005334
DB00993,MESH:D005334
DB00788,MESH:D005334
DB06756,MESH:D005334
DB00585,MESH:D005334
DB06288,MESH:D005334
DB00722,MESH:D005334
DB00699,MESH:D005334
DB00456,MESH:D005334
DB01239,MESH:D005334
DB00917,MESH:D005334
DB00915,MESH:D005334
DB01085,MESH:D005334
DB00502,MESH:D005334
DB00244,MESH:D005334
DB00193,MESH:D005334
DB01056,MESH:D005334
DB00712,MESH:D005334
DB00613,MESH:D005334
DB00309,MESH:D005334
DB00861,MESH:D005334
DB00714,MESH:D005334
DB01406,MESH:D005350
DB06536,MESH:D005354
DB01234,MESH:D005354
DB01169,MESH:D005354
DB00328,MESH:D005354
DB01001,MESH:D005355
DB05990,MESH:D005355
DB02342,MESH:D005355
DB00675,MESH:D005355
DB01076,MESH:D005355
DB00328,MESH:D005355
DB01200,MESH:D005355
DB14001,MESH:D005355
DB00696,MESH:D005355
DB04839,MESH:D005355
DB00993,MESH:D005355
DB00968,MESH:D005355
DB01118,MESH:D005355
DB00313,MESH:D005355
DB00338,MESH:D005355
DB00678,MESH:D005355
DB00770,MESH:D005355
DB00907,MESH:D005355
DB00559,MESH:D005355
DB00806,MESH:D005355
DB00275,MESH:D005355
DB00343,MESH:D005355
DB00175,MESH:D005355
DB00381,MESH:D005355
DB01039,MESH:D005355
DB01956,MESH:D005355
DB00316,MESH:D005355
DB00197,MESH:D005355
DB00864,MESH:D005355
DB00722,MESH:D005355
DB00454,MESH:D005355
DB00201,MESH:D005355
DB00630,MESH:D005355
DB00755,MESH:D005355
DB00325,MESH:D005355
DB01174,MESH:D005355
DB00459,MESH:D005355
DB09121,MESH:D005355
DB00412,MESH:D005355
DB00966,MESH:D005355
DB04630,MESH:D005355
DB00661,MESH:D005355
DB00734,MESH:D005355
DB00563,MESH:D005355
DB00136,MESH:D005355
DB01262,MESH:D005355
DB00492,MESH:D005355
DB01586,MESH:D005355
DB00531,MESH:D005355
DB00692,MESH:D005355
DB00542,MESH:D005355
DB11672,MESH:D005355
DB01065,MESH:D005355
DB00647,MESH:D005355
DB00589,MESH:D005355
DB00898,MESH:D005355
DB00997,MESH:D005355
DB00694,MESH:D005355
DB00399,MESH:D005355
DB00177,MESH:D005355
DB00290,MESH:D005355
DB01142,MESH:D005355
DB00264,MESH:D005355
DB00784,MESH:D005355
DB00641,MESH:D005355
DB04743,MESH:D005355
DB00252,MESH:D005355
DB01029,MESH:D005355
DB00624,MESH:D005355
DB00850,MESH:D005355
DB00871,MESH:D005355
DB08804,MESH:D005355
DB00421,MESH:D005355
DB00244,MESH:D005355
DB00758,MESH:D005355
DB01026,MESH:D005355
DB00214,MESH:D005355
DB01169,MESH:D005355
DB00162,MESH:D005355
DB00482,MESH:D005355
DB09270,MESH:D005355
DB00788,MESH:D005355
DB01023,MESH:D005355
DB00583,MESH:D005355
DB01028,MESH:D005355
DB00841,MESH:D005355
DB00652,MESH:D005355
DB02709,MESH:D005355
DB01234,MESH:D005355
DB09140,MESH:D005355
DB00910,MESH:D005355
DB00584,MESH:D005355
DB00195,MESH:D005355
DB01064,MESH:D005355
DB01403,MESH:D005355
DB00926,MESH:D005355
DB00247,MESH:D005355
DB01221,MESH:D005355
DB01393,MESH:D005355
DB01113,MESH:D005355
DB01268,MESH:D005355
DB00428,MESH:D005355
DB00321,MESH:D005355
DB00091,MESH:D005355
DB00630,MESH:D005357
DB00282,MESH:D005357
DB04861,MESH:D005357
DB00959,MESH:D005357
DB01088,MESH:D005483
DB01240,MESH:D005483
DB00605,MESH:D005483
DB01023,MESH:D005483
DB00822,MESH:D005483
DB00203,MESH:D005483
DB00727,MESH:D005483
DB00091,MESH:D005483
DB00773,MESH:D005483
DB00227,MESH:D005483
DB00732,MESH:D005483
DB00889,MESH:D005483
DB01189,MESH:D005483
DB06698,MESH:D005483
DB01054,MESH:D005483
DB05229,MESH:D005483
DB00572,MESH:D005483
DB01235,MESH:D005483
DB00528,MESH:D005483
DB00945,MESH:D005483
DB00692,MESH:D005483
DB00951,MESH:D005483
DB00401,MESH:D005483
DB00898,MESH:D005483
DB00270,MESH:D005483
DB00584,MESH:D005483
DB00622,MESH:D005483
DB01212,MESH:D005483
DB01176,MESH:D005483
DB01115,MESH:D005483
DB00381,MESH:D005483
DB00599,MESH:D005483
DB00672,MESH:D005483
DB00975,MESH:D005483
DB01166,MESH:D005483
DB00262,MESH:D005483
DB00841,MESH:D005483
DB00627,MESH:D005483
DB00626,MESH:D005483
DB01248,MESH:D005483
DB01229,MESH:D005483
DB00501,MESH:D005483
DB01143,MESH:D005483
DB09227,MESH:D005483
DB04880,MESH:D005483
DB01174,MESH:D005494
DB00977,MESH:D005494
DB00158,MESH:D005494
DB00514,MESH:D005494
DB00318,MESH:D005494
DB01005,MESH:D005494
DB00794,MESH:D005494
DB00968,MESH:D005494
DB00252,MESH:D005494
DB00118,MESH:D005494
DB00428,MESH:D005497
DB00945,MESH:D005512
DB00668,MESH:D005512
DB02709,MESH:D005512
DB00929,MESH:D005532
DB00252,MESH:D005532
DB01041,MESH:D005532
DB00531,MESH:D005532
DB00471,MESH:D005596
DB00744,MESH:D005596
DB01017,MESH:D005600
DB09282,MESH:D005621
DB02709,MESH:D005621
DB00443,MESH:D005621
DB04690,MESH:D005621
DB01592,MESH:D005621
DB00734,MESH:D005687
DB00477,MESH:D005687
DB01416,MESH:D005687
DB00501,MESH:D005687
DB00502,MESH:D005687
DB00850,MESH:D005687
DB00458,MESH:D005687
DB01200,MESH:D005687
DB00285,MESH:D005687
DB00968,MESH:D005687
DB00661,MESH:D005687
DB00543,MESH:D005687
DB00246,MESH:D005687
DB01184,MESH:D005687
DB01238,MESH:D005687
DB06288,MESH:D005687
DB01233,MESH:D005687
DB00215,MESH:D005687
DB06777,MESH:D005706
DB00563,MESH:D005706
DB01169,MESH:D005706
DB00977,MESH:D005706
DB00544,MESH:D005706
DB01238,MESH:D005715
DB00490,MESH:D005715
DB01186,MESH:D005715
DB00413,MESH:D005715
DB00915,MESH:D005715
DB00745,MESH:D005715
DB00248,MESH:D005715
DB00544,MESH:D005759
DB01394,MESH:D005759
DB00472,MESH:D005759
DB00945,MESH:D005759
DB00563,MESH:D005759
DB00907,MESH:D005759
DB01233,MESH:D005759
DB01212,MESH:D005759
DB00836,MESH:D005759
DB00435,MESH:D005759
DB01184,MESH:D005759
DB00199,MESH:D005759
DB01168,MESH:D005759
DB04630,MESH:D005761
DB00390,MESH:D005761
DB01092,MESH:D005761
DB01396,MESH:D005761
DB01129,MESH:D005764
DB00863,MESH:D005764
DB01017,MESH:D005764
DB00231,MESH:D005764
DB00213,MESH:D005764
DB01184,MESH:D005764
DB01425,MESH:D005764
DB00630,MESH:D005764
DB00585,MESH:D005764
DB00448,MESH:D005764
DB00501,MESH:D005764
DB00202,MESH:D005764
DB00927,MESH:D005764
DB00338,MESH:D005764
DB00945,MESH:D005764
DB01019,MESH:D005764
DB01233,MESH:D005764
DB00727,MESH:D005764
DB00604,MESH:D005764
DB00605,MESH:D005764
DB00635,MESH:D005767
DB00472,MESH:D005767
DB00169,MESH:D005767
DB01169,MESH:D005767
DB00322,MESH:D005767
DB00207,MESH:D005767
DB00482,MESH:D005767
DB01181,MESH:D005767
DB00848,MESH:D005767
DB14509,MESH:D005767
DB00554,MESH:D005767
DB09130,MESH:D005767
DB09256,MESH:D005767
DB00544,MESH:D005767
DB00814,MESH:D005767
DB00697,MESH:D005767
DB00927,MESH:D005767
DB00929,MESH:D005767
DB00358,MESH:D005767
DB00784,MESH:D005767
DB01012,MESH:D005767
DB00277,MESH:D005767
DB01223,MESH:D005767
DB14001,MESH:D005767
DB00863,MESH:D005767
DB01032,MESH:D005767
DB00975,MESH:D005767
DB00206,MESH:D005767
DB01115,MESH:D005767
DB01200,MESH:D005767
DB04576,MESH:D005767
DB00763,MESH:D005767
DB00541,MESH:D005767
DB00864,MESH:D005767
DB00788,MESH:D005767
DB01206,MESH:D005767
DB00356,MESH:D005767
DB00727,MESH:D005767
DB03516,MESH:D005767
DB01229,MESH:D005767
DB00533,MESH:D005767
DB00770,MESH:D005767
